"","Date","Age","Treatment","PlateID","Well","Family","Family_EBV","Count","AUC","AUC.cor","AUC.cor.norm"
"250",20260320,"72hpf","26C","plate_2_low","G11",8,"High",78,832.875,607.586458333334,7.78956997863248
"251",20260320,"72hpf","26C","plate_2_low","G12",3,"High",40,617.541666666667,392.253125,9.806328125
"252",20260401,"360hpf","26C","plate_1_26","A1",1,"High",87,12603.7666666667,12477.1201388889,143.415174010217
"253",20260401,"360hpf","26C","plate_1_26","A2",3,"High",5,1015.25,888.603472222222,177.720694444444
"254",20260401,"360hpf","26C","plate_1_26","A3",4,"High",8,1216.45,1089.80347222222,136.225434027778
"255",20260401,"360hpf","26C","plate_1_26","A4",5,"High",29,4450.225,4323.57847222222,149.088912835249
"256",20260401,"360hpf","26C","plate_1_26","A5",6,"High",14,1937.35,1810.70347222222,129.335962301587
"257",20260401,"360hpf","26C","plate_1_26","A6",8,"High",58,5174.125,5047.47847222222,87.0254909003831
"258",20260401,"360hpf","26C","plate_1_26","A7",52,"Low",16,2961.225,2834.57847222222,177.161154513889
"259",20260401,"360hpf","26C","plate_1_26","A8",53,"Low",17,2374.65,2248.00347222222,132.235498366013
"260",20260401,"360hpf","26C","plate_1_26","A9",54,"Low",17,1997.30833333333,1870.66180555556,110.038929738562
"261",20260401,"360hpf","26C","plate_1_26","A10",55,"Low",54,8539.125,8412.47847222222,155.786638374486
"262",20260401,"360hpf","26C","plate_1_26","A11",56,"Low",36,5296.19166666667,5169.54513888889,143.598476080247
"263",20260401,"360hpf","26C","plate_1_26","A12",57,"Low",86,4079.81666666667,3953.17013888889,45.9670946382429
"264",20260401,"360hpf","26C","plate_1_26","B1",1,"High",28,4647.51666666667,4520.87013888889,161.45964781746
"265",20260401,"360hpf","26C","plate_1_26","B2",3,"High",22,1709.99166666667,1583.34513888889,71.9702335858586
"266",20260401,"360hpf","26C","plate_1_26","B3",4,"High",3,356.241666666667,229.595138888889,76.531712962963
"267",20260401,"360hpf","26C","plate_1_26","B4",5,"High",4,989.933333333333,863.286805555556,215.821701388889
"268",20260401,"360hpf","26C","plate_1_26","B5",6,"High",6,1067.9,941.253472222222,156.875578703704
"269",20260401,"360hpf","26C","plate_1_26","B6",8,"High",10,920.858333333333,794.211805555555,79.4211805555555
"270",20260401,"360hpf","26C","plate_1_26","B7",52,"Low",26,3920.60833333333,3793.96180555555,145.921607905983
"271",20260401,"360hpf","26C","plate_1_26","B8",53,"Low",6,589.766666666667,463.120138888889,77.1866898148148
"272",20260401,"360hpf","26C","plate_1_26","B9",54,"Low",26,3375.89166666667,3249.24513888889,124.970966880342
"273",20260401,"360hpf","26C","plate_1_26","B10",55,"Low",24,3427.56666666667,3300.92013888889,137.53833912037
"274",20260401,"360hpf","26C","plate_1_26","B11",56,"Low",17,1983.5,1856.85347222222,109.226674836601
"275",20260401,"360hpf","26C","plate_1_26","B12",57,"Low",14,694.625,567.978472222222,40.5698908730159
"276",20260401,"360hpf","26C","plate_1_26","C1",1,"High",14,1974.69166666667,1848.04513888889,132.003224206349
"277",20260401,"360hpf","26C","plate_1_26","C2",3,"High",18,1169.15,1042.50347222222,57.9168595679012
"278",20260401,"360hpf","26C","plate_1_26","C3",4,"High",7,1312.65,1186.00347222222,169.429067460317
"279",20260401,"360hpf","26C","plate_1_26","C4",5,"High",14,2140.65833333333,2014.01180555556,143.857986111111
"280",20260401,"360hpf","26C","plate_1_26","C5",6,"High",18,1716.54166666667,1589.89513888889,88.3275077160494
"281",20260401,"360hpf","26C","plate_1_26","C6",8,"High",6,856.916666666667,730.270138888889,121.711689814815
"282",20260401,"360hpf","26C","plate_1_26","C7",52,"Low",15,2867.79166666667,2741.14513888889,182.743009259259
"283",20260401,"360hpf","26C","plate_1_26","C8",53,"Low",14,1225.35833333333,1098.71180555556,78.4794146825397
"284",20260401,"360hpf","26C","plate_1_26","C9",54,"Low",19,2221.03333333333,2094.38680555556,110.230884502924
"285",20260401,"360hpf","26C","plate_1_26","C10",55,"Low",15,2130.18333333333,2003.53680555556,133.56912037037
"286",20260401,"360hpf","26C","plate_1_26","C11",56,"Low",13,1956.24166666667,1829.59513888889,140.738087606838
"287",20260401,"360hpf","26C","plate_1_26","C12",57,"Low",12,640.141666666667,513.495138888889,42.7912615740741
"288",20260401,"360hpf","26C","plate_1_26","D1",1,"High",11,1794.275,1667.62847222222,151.602588383838
"289",20260401,"360hpf","26C","plate_1_26","D2",3,"High",8,899.508333333333,772.861805555555,96.6077256944444
"290",20260401,"360hpf","26C","plate_1_26","D3",4,"High",3,773.708333333333,647.061805555555,215.687268518518
"291",20260401,"360hpf","26C","plate_1_26","D4",5,"High",16,1922.55833333333,1795.91180555556,112.244487847222
"292",20260401,"360hpf","26C","plate_1_26","D5",6,"High",10,896.458333333333,769.811805555555,76.9811805555555
"293",20260401,"360hpf","26C","plate_1_26","D6",8,"High",3,544.283333333333,417.636805555555,139.212268518518
"294",20260401,"360hpf","26C","plate_1_26","D7",52,"Low",29,4210.68333333333,4084.03680555555,140.828855363985
"295",20260401,"360hpf","26C","plate_1_26","D8",53,"Low",17,1891.45833333333,1764.81180555556,103.812459150327
"296",20260401,"360hpf","26C","plate_1_26","D9",54,"Low",11,1220.1,1093.45347222222,99.4048611111111
"297",20260401,"360hpf","26C","plate_1_26","D10",55,"Low",44,6383.23333333333,6256.58680555555,142.195154671717
"298",20260401,"360hpf","26C","plate_1_26","D11",56,"Low",8,1157.04166666667,1030.39513888889,128.799392361111
"299",20260401,"360hpf","26C","plate_1_26","D12",57,"Low",3,407.008333333333,280.361805555556,93.4539351851852
"300",20260401,"360hpf","26C","plate_1_26","E1",1,"High",35,6422.1,6295.45347222222,179.870099206349
"301",20260401,"360hpf","26C","plate_1_26","E2",3,"High",13,1125.8,999.153472222222,76.8579594017094
"302",20260401,"360hpf","26C","plate_1_26","E3",4,"High",8,1401.33333333333,1274.68680555556,159.335850694444
"303",20260401,"360hpf","26C","plate_1_26","E4",5,"High",7,1437.95833333333,1311.31180555556,187.330257936508
"304",20260401,"360hpf","26C","plate_1_26","E5",6,"High",13,1125.70833333333,999.061805555555,76.8509081196581
"305",20260401,"360hpf","26C","plate_1_26","E6",8,"High",6,511.941666666667,385.295138888889,64.2158564814815
"306",20260401,"360hpf","26C","plate_1_26","E7",52,"Low",10,1497.91666666667,1371.27013888889,137.127013888889
"307",20260401,"360hpf","26C","plate_1_26","E8",53,"Low",12,1146.10833333333,1019.46180555556,84.955150462963
"308",20260401,"360hpf","26C","plate_1_26","E9",54,"Low",18,2347.625,2220.97847222222,123.387692901235
"309",20260401,"360hpf","26C","plate_1_26","E10",55,"Low",62,9046.65833333333,8920.01180555555,143.871158154122
"310",20260401,"360hpf","26C","plate_1_26","E11",56,"Low",22,2688.78333333333,2562.13680555555,116.460763888889
"311",20260401,"360hpf","26C","plate_1_26","E12",57,"Low",19,1212.425,1085.77847222222,57.146235380117
"312",20260401,"360hpf","26C","plate_1_26","F1",1,"High",37,5911.4,5784.75347222222,156.344688438438
"313",20260401,"360hpf","26C","plate_1_26","F2",3,"High",10,794.233333333333,667.586805555556,66.7586805555556
"314",20260401,"360hpf","26C","plate_1_26","F3",4,"High",6,997.275,870.628472222222,145.10474537037
"315",20260401,"360hpf","26C","plate_1_26","F4",5,"High",7,1196.375,1069.72847222222,152.818353174603
"316",20260401,"360hpf","26C","plate_1_26","F5",6,"High",7,1176.525,1049.87847222222,149.982638888889
"317",20260401,"360hpf","26C","plate_1_26","F6",8,"High",39,2412.10833333333,2285.46180555556,58.6015847578348
"318",20260401,"360hpf","26C","plate_1_26","F7",52,"Low",12,1977.68333333333,1851.03680555556,154.25306712963
"319",20260401,"360hpf","26C","plate_1_26","F8",53,"Low",11,1301.1,1174.45347222222,106.768497474747
"320",20260401,"360hpf","26C","plate_1_26","F9",54,"Low",10,1303.91666666667,1177.27013888889,117.727013888889
"321",20260401,"360hpf","26C","plate_1_26","F10",55,"Low",24,4126.99166666667,4000.34513888889,166.681047453704
"322",20260401,"360hpf","26C","plate_1_26","F11",56,"Low",5,419.8,293.153472222222,58.6306944444444
"323",20260401,"360hpf","26C","plate_1_26","F12",57,"Low",20,1237.3,1110.65347222222,55.5326736111111
"324",20260401,"360hpf","26C","plate_1_26","G1",1,"High",17,3011.875,2885.22847222222,169.719321895425
"325",20260401,"360hpf","26C","plate_1_26","G2",3,"High",7,1155.88333333333,1029.23680555556,147.033829365079
"326",20260401,"360hpf","26C","plate_1_26","G3",4,"High",8,1403.09166666667,1276.44513888889,159.555642361111
"327",20260401,"360hpf","26C","plate_1_26","G4",5,"High",22,3412.06666666667,3285.42013888889,149.337279040404
"328",20260401,"360hpf","26C","plate_1_26","G5",6,"High",11,1223.75,1097.10347222222,99.7366792929293
"329",20260401,"360hpf","26C","plate_1_26","G6",8,"High",66,5581.80833333333,5455.16180555556,82.6539667508417
"330",20260401,"360hpf","26C","plate_1_26","G7",52,"Low",27,3702.4,3575.75347222222,132.435313786008
"331",20260401,"360hpf","26C","plate_1_26","G8",53,"Low",50,5745.88333333333,5619.23680555556,112.384736111111
"332",20260401,"360hpf","26C","plate_1_26","G9",54,"Low",15,1835.25,1708.60347222222,113.906898148148
"333",20260401,"360hpf","26C","plate_1_26","G11",56,"Low",6,1027.80833333333,901.161805555555,150.193634259259
"334",20260401,"360hpf","26C","plate_1_26","G12",57,"Low",3,211.358333333333,84.7118055555555,28.2372685185185
"335",20260401,"360hpf","30C","plate_2_30","A1",1,"High",79,17583.3,17434.9618055556,220.695719057665
"336",20260401,"360hpf","30C","plate_2_30","A2",3,"High",12,1549.36666666667,1401.02847222222,116.752372685185
"337",20260401,"360hpf","30C","plate_2_30","A3",4,"High",4,592.566666666667,444.228472222222,111.057118055556
"338",20260401,"360hpf","30C","plate_2_30","A4",5,"High",4,1130.68333333333,982.345138888889,245.586284722222
"339",20260401,"360hpf","30C","plate_2_30","A5",6,"High",8,1369.63333333333,1221.29513888889,152.661892361111
"340",20260401,"360hpf","30C","plate_2_30","A6",8,"High",5,915.375,767.036805555556,153.407361111111
"341",20260401,"360hpf","30C","plate_2_30","A7",52,"Low",18,3535.16666666667,3386.82847222222,188.157137345679
"342",20260401,"360hpf","30C","plate_2_30","A8",53,"Low",6,653.008333333333,504.670138888889,84.1116898148148
"343",20260401,"360hpf","30C","plate_2_30","A9",54,"Low",11,1506.35833333333,1358.02013888889,123.456376262626
"344",20260401,"360hpf","30C","plate_2_30","A10",55,"Low",13,2361.95,2213.61180555555,170.277831196581
"345",20260401,"360hpf","30C","plate_2_30","A11",56,"Low",26,4007.18333333333,3858.84513888889,148.417120726496
"346",20260401,"360hpf","30C","plate_2_30","A12",57,"Low",5,410.541666666667,262.203472222222,52.4406944444444
"347",20260401,"360hpf","30C","plate_2_30","B1",1,"High",16,2723.14166666667,2574.80347222222,160.925217013889
"348",20260401,"360hpf","30C","plate_2_30","B2",3,"High",12,1028.55833333333,880.220138888889,73.3516782407408
"349",20260401,"360hpf","30C","plate_2_30","B3",4,"High",6,1161.45,1013.11180555556,168.851967592593
"350",20260401,"360hpf","30C","plate_2_30","B4",5,"High",4,947.558333333333,799.220138888889,199.805034722222
"351",20260401,"360hpf","30C","plate_2_30","B5",6,"High",11,1539.975,1391.63680555556,126.512436868687
"352",20260401,"360hpf","30C","plate_2_30","B6",8,"High",22,2152.75,2004.41180555556,91.1096275252525
"353",20260401,"360hpf","30C","plate_2_30","B7",52,"Low",7,1522.56666666667,1374.22847222222,196.318353174603
"354",20260401,"360hpf","30C","plate_2_30","B8",53,"Low",2,311.216666666667,162.878472222222,81.4392361111111
"355",20260401,"360hpf","30C","plate_2_30","B9",54,"Low",12,1561.88333333333,1413.54513888889,117.795428240741
"356",20260401,"360hpf","30C","plate_2_30","B10",55,"Low",38,7206.325,7057.98680555556,185.736494883041
"357",20260401,"360hpf","30C","plate_2_30","B11",56,"Low",11,1938.89166666667,1790.55347222222,162.777588383838
"358",20260401,"360hpf","30C","plate_2_30","B12",57,"Low",4,497.7,349.361805555555,87.3404513888889
"359",20260401,"360hpf","30C","plate_2_30","C1",1,"High",29,6525.54166666667,6377.20347222222,219.903568007663
"360",20260401,"360hpf","30C","plate_2_30","C2",3,"High",10,1370.975,1222.63680555556,122.263680555556
"361",20260401,"360hpf","30C","plate_2_30","C3",4,"High",2,599.541666666667,451.203472222222,225.601736111111
"362",20260401,"360hpf","30C","plate_2_30","C5",6,"High",11,1782.225,1633.88680555556,148.535164141414
"363",20260401,"360hpf","30C","plate_2_30","C6",8,"High",30,3986.55833333333,3838.22013888889,127.940671296296
"364",20260401,"360hpf","30C","plate_2_30","C7",52,"Low",16,2644.91666666667,2496.57847222222,156.036154513889
"365",20260401,"360hpf","30C","plate_2_30","C8",53,"Low",28,4575.84166666667,4427.50347222222,158.125124007936
"366",20260401,"360hpf","30C","plate_2_30","C9",54,"Low",10,1462.53333333333,1314.19513888889,131.419513888889
"367",20260401,"360hpf","30C","plate_2_30","C10",55,"Low",13,2147.76666666667,1999.42847222222,153.80219017094
"368",20260401,"360hpf","30C","plate_2_30","C11",56,"Low",14,2440.65,2292.31180555556,163.736557539683
"369",20260401,"360hpf","30C","plate_2_30","C12",57,"Low",9,441.041666666667,292.703472222222,32.5226080246913
"370",20260401,"360hpf","30C","plate_2_30","D1",1,"High",51,11432.4583333333,11284.1201388889,221.257257625272
"371",20260401,"360hpf","30C","plate_2_30","D2",3,"High",12,634,485.661805555555,40.4718171296296
"372",20260401,"360hpf","30C","plate_2_30","D3",4,"High",5,1030.85,882.511805555555,176.502361111111
"373",20260401,"360hpf","30C","plate_2_30","D4",5,"High",28,3970.01666666667,3821.67847222222,136.488516865079
"374",20260401,"360hpf","30C","plate_2_30","D5",6,"High",13,1859.43333333333,1711.09513888889,131.622702991453
"375",20260401,"360hpf","30C","plate_2_30","D6",8,"High",17,1769.43333333333,1621.09513888889,95.3585375816993
"376",20260401,"360hpf","30C","plate_2_30","D7",52,"Low",16,2626.16666666667,2477.82847222222,154.864279513889
"377",20260401,"360hpf","30C","plate_2_30","D8",53,"Low",6,1076.45,928.111805555556,154.685300925926
"378",20260401,"360hpf","30C","plate_2_30","D9",54,"Low",11,1653.1,1504.76180555556,136.796527777778
"379",20260401,"360hpf","30C","plate_2_30","D10",55,"Low",25,3784.125,3635.78680555555,145.431472222222
"380",20260401,"360hpf","30C","plate_2_30","D11",56,"Low",26,4283.95,4135.61180555556,159.061992521368
"381",20260401,"360hpf","30C","plate_2_30","D12",57,"Low",30,2455.35,2307.01180555556,76.9003935185185
"382",20260401,"360hpf","30C","plate_2_30","E1",1,"High",14,2823.06666666667,2674.72847222222,191.052033730159
"383",20260401,"360hpf","30C","plate_2_30","E2",3,"High",9,1393.45833333333,1245.12013888889,138.346682098765
"384",20260401,"360hpf","30C","plate_2_30","E3",4,"High",13,3287.99166666667,3139.65347222222,241.511805555556
"385",20260401,"360hpf","30C","plate_2_30","E4",5,"High",3,749.2,600.861805555556,200.287268518519
"386",20260401,"360hpf","30C","plate_2_30","E5",6,"High",5,1290.55,1142.21180555556,228.442361111111
"387",20260401,"360hpf","30C","plate_2_30","E6",8,"High",12,1203.81666666667,1055.47847222222,87.9565393518518
"388",20260401,"360hpf","30C","plate_2_30","E7",52,"Low",16,3071.675,2923.33680555556,182.708550347222
"389",20260401,"360hpf","30C","plate_2_30","E8",53,"Low",31,6985.24166666666,6836.90347222222,220.545273297491
"390",20260401,"360hpf","30C","plate_2_30","E9",54,"Low",14,2171.725,2023.38680555556,144.527628968254
"391",20260401,"360hpf","30C","plate_2_30","E10",55,"Low",7,1249.175,1100.83680555556,157.262400793651
"392",20260401,"360hpf","30C","plate_2_30","E11",56,"Low",15,2529.86666666667,2381.52847222222,158.768564814815
"393",20260401,"360hpf","30C","plate_2_30","E12",57,"Low",61,1965.175,1816.83680555556,29.7842099271402
"394",20260401,"360hpf","30C","plate_2_30","F1",1,"High",34,7039.775,6891.43680555556,202.689317810458
"395",20260401,"360hpf","30C","plate_2_30","F2",3,"High",14,1090.13333333333,941.795138888889,67.2710813492064
"396",20260401,"360hpf","30C","plate_2_30","F3",4,"High",14,2199.28333333333,2050.94513888889,146.496081349206
"397",20260401,"360hpf","30C","plate_2_30","F4",5,"High",24,4459.475,4311.13680555555,179.630700231481
"398",20260401,"360hpf","30C","plate_2_30","F5",6,"High",6,965.233333333334,816.895138888889,136.149189814815
"399",20260401,"360hpf","30C","plate_2_30","F6",8,"High",60,6203.96666666667,6055.62847222222,100.927141203704
"400",20260401,"360hpf","30C","plate_2_30","F7",52,"Low",11,2052.55,1904.21180555556,173.110164141414
"401",20260401,"360hpf","30C","plate_2_30","F8",53,"Low",51,10218.1,10069.7618055556,197.446309912854
"402",20260401,"360hpf","30C","plate_2_30","F9",54,"Low",7,928.825,780.486805555556,111.498115079365
"403",20260401,"360hpf","30C","plate_2_30","F10",55,"Low",20,3492.05833333333,3343.72013888889,167.186006944444
"404",20260401,"360hpf","30C","plate_2_30","F11",56,"Low",16,2754.3,2605.96180555556,162.872612847222
"405",20260401,"360hpf","30C","plate_2_30","F12",57,"Low",45,2816.99166666667,2668.65347222222,59.3034104938272
"406",20260401,"360hpf","30C","plate_2_30","G1",1,"High",11,1911.06666666667,1762.72847222222,160.248042929293
"407",20260401,"360hpf","30C","plate_2_30","G2",3,"High",13,1846.4,1698.06180555556,130.620138888889
"408",20260401,"360hpf","30C","plate_2_30","G3",4,"High",66,10058.9333333333,9910.59513888889,150.160532407407
"409",20260401,"360hpf","30C","plate_2_30","G4",5,"High",16,2502.7,2354.36180555556,147.147612847222
"410",20260401,"360hpf","30C","plate_2_30","G5",6,"High",12,1625.30833333333,1476.97013888889,123.080844907407
"411",20260401,"360hpf","30C","plate_2_30","G6",8,"High",60,8462.26666666667,8313.92847222222,138.565474537037
"412",20260401,"360hpf","30C","plate_2_30","G7",52,"Low",11,2428.89166666667,2280.55347222222,207.323042929293
"413",20260401,"360hpf","30C","plate_2_30","G8",53,"Low",30,6294.25833333333,6145.92013888889,204.86400462963
"414",20260401,"360hpf","30C","plate_2_30","G9",54,"Low",12,1658.76666666667,1510.42847222222,125.869039351852
"415",20260401,"360hpf","30C","plate_2_30","G10",55,"Low",3,847.175,698.836805555556,232.945601851852
"416",20260401,"360hpf","30C","plate_2_30","G11",56,"Low",6,904.258333333333,755.920138888889,125.986689814815
"417",20260401,"360hpf","30C","plate_2_30","G12",57,"Low",8,821.058333333333,672.720138888889,84.0900173611111
"418",20260401,"360hpf","34C","plate_3_34","A1",1,"High",11,3202.325,2813.54861111111,255.777146464646
"419",20260401,"360hpf","34C","plate_3_34","A2",3,"High",22,3597.875,3209.09861111111,145.868118686869
"420",20260401,"360hpf","34C","plate_3_34","A3",4,"High",3,812.816666666667,424.040277777778,141.346759259259
"421",20260401,"360hpf","34C","plate_3_34","A4",5,"High",11,2441.61666666667,2052.84027777778,186.621843434343
"422",20260401,"360hpf","34C","plate_3_34","A5",6,"High",14,3238.78333333333,2850.00694444444,203.571924603175
"423",20260401,"360hpf","34C","plate_3_34","A6",8,"High",15,1855.23333333333,1466.45694444444,97.7637962962963
"424",20260401,"360hpf","34C","plate_3_34","A7",52,"Low",24,5717.2,5328.42361111111,222.017650462963
"425",20260401,"360hpf","34C","plate_3_34","A8",53,"Low",5,688.958333333333,300.181944444444,60.0363888888889
"426",20260401,"360hpf","34C","plate_3_34","A9",54,"Low",9,1742.48333333333,1353.70694444444,150.411882716049
"427",20260401,"360hpf","34C","plate_3_34","A10",55,"Low",1,445.633333333333,56.8569444444445,56.8569444444445
"428",20260401,"360hpf","34C","plate_3_34","A11",56,"Low",16,3989.31666666667,3600.54027777778,225.033767361111
"429",20260401,"360hpf","34C","plate_3_34","A12",57,"Low",12,1406.5,1017.72361111111,84.8103009259259
"430",20260401,"360hpf","34C","plate_3_34","B1",1,"High",4,1103.59166666667,714.815277777778,178.703819444444
"431",20260401,"360hpf","34C","plate_3_34","B2",3,"High",16,3170.45833333333,2781.68194444444,173.855121527778
"432",20260401,"360hpf","34C","plate_3_34","B3",4,"High",3,571.616666666667,182.840277777778,60.9467592592592
"433",20260401,"360hpf","34C","plate_3_34","B4",5,"High",2,495.2,106.423611111111,53.2118055555556
"434",20260401,"360hpf","34C","plate_3_34","B5",6,"High",4,1003.76666666667,614.990277777778,153.747569444444
"435",20260401,"360hpf","34C","plate_3_34","B6",8,"High",7,736.666666666667,347.890277777778,49.6986111111111
"436",20260401,"360hpf","34C","plate_3_34","B7",52,"Low",20,3621.31666666667,3232.54027777778,161.627013888889
"437",20260401,"360hpf","34C","plate_3_34","B8",53,"Low",14,2204.525,1815.74861111111,129.696329365079
"438",20260401,"360hpf","34C","plate_3_34","B9",54,"Low",14,2476.70833333333,2087.93194444444,149.137996031746
"439",20260401,"360hpf","34C","plate_3_34","B10",55,"Low",10,2154.125,1765.34861111111,176.534861111111
"440",20260401,"360hpf","34C","plate_3_34","B11",56,"Low",9,1945.28333333333,1556.50694444444,172.945216049383
"441",20260401,"360hpf","34C","plate_3_34","B12",57,"Low",11,893.325,504.548611111111,45.8680555555556
"442",20260401,"360hpf","34C","plate_3_34","C1",1,"High",22,4174.84166666667,3786.06527777778,172.093876262626
"443",20260401,"360hpf","34C","plate_3_34","C2",3,"High",15,2122.85833333333,1734.08194444444,115.605462962963
"444",20260401,"360hpf","34C","plate_3_34","C3",4,"High",9,1994.00833333333,1605.23194444444,178.359104938272
"445",20260401,"360hpf","34C","plate_3_34","C4",5,"High",6,946.275,557.498611111111,92.9164351851852
"446",20260401,"360hpf","34C","plate_3_34","C5",6,"High",7,898.2,509.423611111111,72.7748015873016
"447",20260401,"360hpf","34C","plate_3_34","C6",8,"High",17,1628.64166666667,1239.86527777778,72.9332516339869
"448",20260401,"360hpf","34C","plate_3_34","C7",52,"Low",30,5122.025,4733.24861111111,157.774953703704
"449",20260401,"360hpf","34C","plate_3_34","C8",53,"Low",7,1223.68333333333,834.906944444444,119.272420634921
"450",20260401,"360hpf","34C","plate_3_34","C9",54,"Low",12,2162.4,1773.62361111111,147.801967592593
"451",20260401,"360hpf","34C","plate_3_34","C10",55,"Low",8,2836.33333333333,2447.55694444444,305.944618055556
"452",20260401,"360hpf","34C","plate_3_34","C11",56,"Low",9,984.325,595.548611111111,66.1720679012346
"453",20260401,"360hpf","34C","plate_3_34","C12",57,"Low",20,2274.88333333333,1886.10694444444,94.3053472222222
"454",20260401,"360hpf","34C","plate_3_34","D1",1,"High",21,4453.875,4065.09861111111,193.576124338624
"455",20260401,"360hpf","34C","plate_3_34","D2",3,"High",9,1247.98333333333,859.206944444444,95.4674382716049
"456",20260401,"360hpf","34C","plate_3_34","D3",4,"High",23,3432.40833333333,3043.63194444444,132.331823671498
"457",20260401,"360hpf","34C","plate_3_34","D4",5,"High",22,3321.21666666667,2932.44027777778,133.29273989899
"458",20260401,"360hpf","34C","plate_3_34","D5",6,"High",14,2321.39166666667,1932.61527777778,138.043948412698
"459",20260401,"360hpf","34C","plate_3_34","D6",8,"High",15,1436.40833333333,1047.63194444444,69.8421296296296
"460",20260401,"360hpf","34C","plate_3_34","D7",52,"Low",17,2505.85833333333,2117.08194444444,124.534232026144
"461",20260401,"360hpf","34C","plate_3_34","D8",53,"Low",14,2488.21666666667,2099.44027777778,149.96001984127
"462",20260401,"360hpf","34C","plate_3_34","D9",54,"Low",8,1415.28333333333,1026.50694444444,128.313368055556
"463",20260401,"360hpf","34C","plate_3_34","D10",55,"Low",4,612.058333333334,223.281944444445,55.8204861111112
"464",20260401,"360hpf","34C","plate_3_34","D11",56,"Low",11,1915.03333333333,1526.25694444444,138.750631313131
"465",20260401,"360hpf","34C","plate_3_34","D12",57,"Low",17,2110.51666666667,1721.74027777778,101.278839869281
"466",20260401,"360hpf","34C","plate_3_34","E1",1,"High",16,3895.38333333333,3506.60694444444,219.162934027778
"467",20260401,"360hpf","34C","plate_3_34","E2",3,"High",18,2488.09166666667,2099.31527777778,116.62862654321
"468",20260401,"360hpf","34C","plate_3_34","E3",4,"High",11,1613.00833333333,1224.23194444444,111.293813131313
"469",20260401,"360hpf","34C","plate_3_34","E4",5,"High",23,3600.26666666667,3211.49027777778,139.630012077295
"470",20260401,"360hpf","34C","plate_3_34","E5",6,"High",15,3626.20833333333,3237.43194444444,215.828796296296
"471",20260401,"360hpf","34C","plate_3_34","E6",8,"High",54,6610.925,6222.14861111111,115.224974279835
"472",20260401,"360hpf","34C","plate_3_34","E7",52,"Low",48,8510.99166666667,8122.21527777778,169.212818287037
"473",20260401,"360hpf","34C","plate_3_34","E8",53,"Low",5,1207.93333333333,819.156944444444,163.831388888889
"474",20260401,"360hpf","34C","plate_3_34","E9",54,"Low",27,4377.58333333333,3988.80694444444,147.733590534979
"475",20260401,"360hpf","34C","plate_3_34","E10",55,"Low",13,5289.39166666667,4900.61527777778,376.970405982906
"476",20260401,"360hpf","34C","plate_3_34","E11",56,"Low",14,2205.875,1817.09861111111,129.792757936508
"477",20260401,"360hpf","34C","plate_3_34","E12",57,"Low",7,895.516666666667,506.740277777778,72.3914682539683
"478",20260401,"360hpf","34C","plate_3_34","F1",1,"High",33,7089.825,6701.04861111111,203.062079124579
"479",20260401,"360hpf","34C","plate_3_34","F2",3,"High",5,1180.85,792.073611111111,158.414722222222
"480",20260401,"360hpf","34C","plate_3_34","F4",5,"High",20,3147.875,2759.09861111111,137.954930555556
"481",20260401,"360hpf","34C","plate_3_34","F5",6,"High",12,2003.525,1614.74861111111,134.562384259259
"482",20260401,"360hpf","34C","plate_3_34","F6",8,"High",65,8259.30833333333,7870.53194444444,121.085106837607
"483",20260401,"360hpf","34C","plate_3_34","F7",52,"Low",26,5730.95833333333,5342.18194444445,205.468536324786
"484",20260401,"360hpf","34C","plate_3_34","F8",53,"Low",4,1050.08333333333,661.306944444444,165.326736111111
"485",20260401,"360hpf","34C","plate_3_34","F9",54,"Low",25,3820.75833333333,3431.98194444444,137.279277777778
"486",20260401,"360hpf","34C","plate_3_34","F10",55,"Low",23,4332.11666666667,3943.34027777778,171.449577294686
"487",20260401,"360hpf","34C","plate_3_34","F11",56,"Low",8,1238.85,850.073611111111,106.259201388889
"488",20260401,"360hpf","34C","plate_3_34","F12",57,"Low",6,891.55,502.773611111111,83.7956018518518
"489",20260401,"360hpf","34C","plate_3_34","G1",1,"High",7,1291.975,903.198611111111,129.028373015873
"490",20260401,"360hpf","34C","plate_3_34","G2",3,"High",10,1772.525,1383.74861111111,138.374861111111
"491",20260401,"360hpf","34C","plate_3_34","G3",4,"High",11,2308.66666666667,1919.89027777778,174.53547979798
"492",20260401,"360hpf","34C","plate_3_34","G4",5,"High",8,1726.81666666667,1338.04027777778,167.255034722222
"493",20260401,"360hpf","34C","plate_3_34","G5",6,"High",15,3421.675,3032.89861111111,202.193240740741
"494",20260401,"360hpf","34C","plate_3_34","G6",8,"High",7,740.65,351.873611111111,50.2676587301587
"495",20260401,"360hpf","34C","plate_3_34","G7",52,"Low",17,5045.41666666667,4656.64027777778,273.920016339869
"496",20260401,"360hpf","34C","plate_3_34","G8",53,"Low",5,1177.275,788.498611111111,157.699722222222
"497",20260401,"360hpf","34C","plate_3_34","G9",54,"Low",9,1483.65,1094.87361111111,121.65262345679
"498",20260401,"360hpf","34C","plate_3_34","G10",55,"Low",3,617.783333333333,229.006944444444,76.3356481481481
"499",20260401,"360hpf","34C","plate_3_34","G11",56,"Low",6,657.241666666667,268.465277777778,44.744212962963
"500",20260401,"360hpf","34C","plate_3_34","G12",57,"Low",8,1027.81666666667,639.040277777778,79.8800347222222
"501",20260401,"360hpf","38C","plate_4_38","A1",1,"High",60,11187.9,10872.4704545455,181.207840909091
