"","Date","filename","time","timepoint","Treatment","PlateID","Well","gain","Type","Family","Age","Area_ImageJ","Count","flourescence","Note"
"11",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","A11",77,"Sample",56,"105dpf",NA,NA,2501,""
"12",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","A12",77,"Sample",58,"105dpf",NA,NA,2540,""
"13",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B1",77,"Sample",2,"105dpf",NA,NA,2492,""
"14",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B2",77,"Sample",5,"105dpf",NA,NA,2445,""
"15",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B3",77,"Sample",7,"105dpf",NA,NA,2650,""
"16",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B4",77,"Sample",15,"105dpf",NA,NA,2448,""
"17",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B5",77,"Sample",17,"105dpf",NA,NA,2810,""
"18",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B6",77,"Sample",18,"105dpf",NA,NA,2657,""
"19",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B7",77,"Sample",49,"105dpf",NA,NA,2507,""
"20",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B8",77,"Sample",53,"105dpf",NA,NA,2635,""
"21",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B9",77,"Sample",54,"105dpf",NA,NA,2490,""
"22",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B10",77,"Sample",55,"105dpf",NA,NA,2484,""
"23",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B11",77,"Sample",56,"105dpf",NA,NA,2484,""
"24",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","B12",77,"Sample",58,"105dpf",NA,NA,2795,""
"25",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C1",77,"Sample",2,"105dpf",NA,NA,2690,""
"26",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C2",77,"Sample",5,"105dpf",NA,NA,2562,""
"27",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C3",77,"Sample",7,"105dpf",NA,NA,2821,""
"28",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C4",77,"Sample",15,"105dpf",NA,NA,2649,""
"29",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C5",77,"Sample",17,"105dpf",NA,NA,2370,""
"30",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C6",77,"Sample",18,"105dpf",NA,NA,2840,""
"31",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C7",77,"Sample",49,"105dpf",NA,NA,2418,""
"32",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C8",77,"Sample",53,"105dpf",NA,NA,2343,""
"33",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C9",77,"Sample",54,"105dpf",NA,NA,2363,""
"34",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C10",77,"Sample",55,"105dpf",NA,NA,2893,""
"35",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C11",77,"Sample",56,"105dpf",NA,NA,2827,""
"36",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","C12",77,"Sample",58,"105dpf",NA,NA,3038,""
"37",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D1",77,"Sample",2,"105dpf",NA,NA,2938,""
"38",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D2",77,"Sample",5,"105dpf",NA,NA,2403,""
"39",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D3",77,"Sample",7,"105dpf",NA,NA,2726,""
"40",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D4",77,"Sample",15,"105dpf",NA,NA,2504,""
"41",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D5",77,"Sample",17,"105dpf",NA,NA,2602,""
"42",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D6",77,"Sample",18,"105dpf",NA,NA,2977,""
"43",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D7",77,"Sample",49,"105dpf",NA,NA,2495,""
"44",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D8",77,"Sample",53,"105dpf",NA,NA,2315,""
"45",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D9",77,"Sample",54,"105dpf",NA,NA,2524,""
"46",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D10",77,"Sample",55,"105dpf",NA,NA,2665,""
"47",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D11",77,"Sample",56,"105dpf",NA,NA,2903,""
"48",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","D12",77,"Sample",58,"105dpf",NA,NA,2619,""
"49",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E1",77,"Sample",2,"105dpf",NA,NA,2909,""
"50",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E2",77,"Sample",5,"105dpf",NA,NA,2729,""
"51",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E3",77,"Sample",7,"105dpf",NA,NA,2958,""
"52",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E4",77,"Sample",15,"105dpf",NA,NA,2632,""
"53",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E5",77,"Sample",17,"105dpf",NA,NA,2375,""
"54",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E6",77,"Sample",18,"105dpf",NA,NA,2642,""
"55",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E7",77,"Sample",49,"105dpf",NA,NA,2547,""
"56",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E8",77,"Sample",53,"105dpf",NA,NA,2300,""
"57",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E9",77,"Sample",54,"105dpf",NA,NA,2802,""
"58",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E10",77,"Sample",55,"105dpf",NA,NA,2459,""
"59",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E11",77,"Sample",56,"105dpf",NA,NA,2422,""
"60",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","E12",77,"Sample",58,"105dpf",NA,NA,2706,""
"61",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F1",77,"Sample",2,"105dpf",NA,NA,2497,""
"62",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F2",77,"Sample",5,"105dpf",NA,NA,2612,""
"63",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F3",77,"Sample",7,"105dpf",NA,NA,2543,""
"64",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F4",77,"Sample",15,"105dpf",NA,NA,2758,""
"65",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F5",77,"Sample",17,"105dpf",NA,NA,2430,""
"66",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F6",77,"Sample",18,"105dpf",NA,NA,2709,""
"67",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F7",77,"Sample",49,"105dpf",NA,NA,2391,""
"68",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F8",77,"Sample",53,"105dpf",NA,NA,2248,""
"69",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F9",77,"Sample",54,"105dpf",NA,NA,2428,""
"70",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F10",77,"Sample",55,"105dpf",NA,NA,2569,""
"71",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F11",77,"Sample",56,"105dpf",NA,NA,2510,""
"72",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","F12",77,"Sample",58,"105dpf",NA,NA,2602,""
"73",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G1",77,"blank",NA,"105dpf",NA,NA,2269,""
"74",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G2",77,"shell",NA,"105dpf",NA,NA,2368,""
"75",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G3",77,"blank",NA,"105dpf",NA,NA,2262,""
"76",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G4",77,"shell",NA,"105dpf",NA,NA,2489,""
"77",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G5",77,"blank",NA,"105dpf",NA,NA,2239,""
"78",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G6",77,"shell",NA,"105dpf",NA,NA,2450,""
"79",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G7",77,"blank",NA,"105dpf",NA,NA,2266,""
"80",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G8",77,"shell",NA,"105dpf",NA,NA,3100,""
"81",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G9",77,"blank",NA,"105dpf",NA,NA,2271,""
"82",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G10",77,"shell",NA,"105dpf",NA,NA,2646,""
"83",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G11",77,"blank",NA,"105dpf",NA,NA,2181,""
"84",20260630,"NIFA_Resazurin_28_T0_30062026_1025_g77",2026-06-30 10:25:00,"T0","28C","T0_28C_77g","G12",77,"shell",NA,"105dpf",NA,NA,2678,""
"85",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A1",77,"Sample",2,"105dpf",NA,NA,9785,""
"86",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A2",77,"Sample",5,"105dpf",NA,NA,10173,""
"87",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A3",77,"Sample",7,"105dpf",NA,NA,27666,""
"88",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A4",77,"Sample",15,"105dpf",NA,NA,6936,""
"89",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A5",77,"Sample",17,"105dpf",NA,NA,13136,""
"90",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A6",77,"Sample",18,"105dpf",NA,NA,15971,""
"91",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A7",77,"Sample",49,"105dpf",NA,NA,12301,""
"92",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A8",77,"Sample",53,"105dpf",NA,NA,19519,""
"93",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A9",77,"Sample",54,"105dpf",NA,NA,18935,""
"94",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A10",77,"Sample",55,"105dpf",NA,NA,16231,""
"95",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A11",77,"Sample",56,"105dpf",NA,NA,20684,""
"96",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","A12",77,"Sample",58,"105dpf",NA,NA,4806,""
"97",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B1",77,"Sample",2,"105dpf",NA,NA,20985,""
"98",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B2",77,"Sample",5,"105dpf",NA,NA,38117,""
"99",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B3",77,"Sample",7,"105dpf",NA,NA,29624,""
"100",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B4",77,"Sample",15,"105dpf",NA,NA,11814,""
"101",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B5",77,"Sample",17,"105dpf",NA,NA,23727,""
"102",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B6",77,"Sample",18,"105dpf",NA,NA,5863,""
"103",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B7",77,"Sample",49,"105dpf",NA,NA,24298,""
"104",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B8",77,"Sample",53,"105dpf",NA,NA,7099,""
"105",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B9",77,"Sample",54,"105dpf",NA,NA,6365,""
"106",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B10",77,"Sample",55,"105dpf",NA,NA,17434,""
"107",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B11",77,"Sample",56,"105dpf",NA,NA,7351,""
"108",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","B12",77,"Sample",58,"105dpf",NA,NA,6805,""
"109",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C1",77,"Sample",2,"105dpf",NA,NA,17159,""
"110",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C2",77,"Sample",5,"105dpf",NA,NA,33552,""
"111",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C3",77,"Sample",7,"105dpf",NA,NA,15026,""
"112",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C4",77,"Sample",15,"105dpf",NA,NA,11505,""
"113",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C5",77,"Sample",17,"105dpf",NA,NA,12878,""
"114",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C6",77,"Sample",18,"105dpf",NA,NA,23867,""
"115",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C7",77,"Sample",49,"105dpf",NA,NA,9125,""
"116",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C8",77,"Sample",53,"105dpf",NA,NA,9416,""
"117",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C9",77,"Sample",54,"105dpf",NA,NA,5112,""
"118",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C10",77,"Sample",55,"105dpf",NA,NA,26186,""
"119",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C11",77,"Sample",56,"105dpf",NA,NA,9062,""
"120",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","C12",77,"Sample",58,"105dpf",NA,NA,11801,""
"121",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D1",77,"Sample",2,"105dpf",NA,NA,29151,""
"122",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D2",77,"Sample",5,"105dpf",NA,NA,4402,""
"123",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D3",77,"Sample",7,"105dpf",NA,NA,20285,""
"124",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D4",77,"Sample",15,"105dpf",NA,NA,15913,""
"125",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D5",77,"Sample",17,"105dpf",NA,NA,4782,""
"126",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D6",77,"Sample",18,"105dpf",NA,NA,42696,""
"127",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D7",77,"Sample",49,"105dpf",NA,NA,3442,""
"128",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D8",77,"Sample",53,"105dpf",NA,NA,23336,""
"129",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D9",77,"Sample",54,"105dpf",NA,NA,15873,""
"130",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D10",77,"Sample",55,"105dpf",NA,NA,26960,""
"131",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D11",77,"Sample",56,"105dpf",NA,NA,7692,""
"132",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","D12",77,"Sample",58,"105dpf",NA,NA,13083,""
"133",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E1",77,"Sample",2,"105dpf",NA,NA,35393,""
"134",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E2",77,"Sample",5,"105dpf",NA,NA,22136,""
"135",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E3",77,"Sample",7,"105dpf",NA,NA,9158,""
"136",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E4",77,"Sample",15,"105dpf",NA,NA,14411,""
"137",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E5",77,"Sample",17,"105dpf",NA,NA,7133,""
"138",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E6",77,"Sample",18,"105dpf",NA,NA,4007,""
"139",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E7",77,"Sample",49,"105dpf",NA,NA,14430,""
"140",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E8",77,"Sample",53,"105dpf",NA,NA,10571,""
"141",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E9",77,"Sample",54,"105dpf",NA,NA,25320,""
"142",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E10",77,"Sample",55,"105dpf",NA,NA,5293,""
"143",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E11",77,"Sample",56,"105dpf",NA,NA,25424,""
"144",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","E12",77,"Sample",58,"105dpf",NA,NA,17043,""
"145",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","F1",77,"Sample",2,"105dpf",NA,NA,24106,""
"146",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","F2",77,"Sample",5,"105dpf",NA,NA,4990,""
"147",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","F3",77,"Sample",7,"105dpf",NA,NA,12896,""
"148",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","F4",77,"Sample",15,"105dpf",NA,NA,23184,""
"149",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","F5",77,"Sample",17,"105dpf",NA,NA,10394,""
"150",20260630,"NIFA_Resazurin_28_T1_30062026_1122_g77",2026-06-30 11:22:00,"T1","28C","T1_28C_77g","F6",77,"Sample",18,"105dpf",NA,NA,5325,""
