"","Date","filename","time","timepoint","Treatment","PlateID","Well","gain","Type","Family","Age","Area_ImageJ","Count","flourescence","Note"
"27",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C3",77,"Sample",7,"103dpf",NA,NA,3818,""
"28",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C4",77,"Sample",15,"103dpf",NA,NA,2394,""
"29",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C5",77,"Sample",17,"103dpf",NA,NA,2463,""
"30",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C6",77,"Sample",18,"103dpf",NA,NA,2923,""
"31",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C7",77,"Sample",49,"103dpf",NA,NA,2420,""
"32",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C8",77,"Sample",53,"103dpf",NA,NA,2358,""
"33",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C9",77,"Sample",54,"103dpf",NA,NA,2445,""
"34",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C10",77,"Sample",55,"103dpf",NA,NA,2265,""
"35",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C11",77,"Sample",56,"103dpf",NA,NA,2394,""
"36",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","C12",77,"Sample",58,"103dpf",NA,NA,2551,""
"37",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D1",77,"Sample",2,"103dpf",NA,NA,2458,""
"38",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D2",77,"Sample",5,"103dpf",NA,NA,2430,""
"39",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D3",77,"Sample",7,"103dpf",NA,NA,2392,""
"40",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D4",77,"Sample",15,"103dpf",NA,NA,2336,""
"41",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D5",77,"Sample",17,"103dpf",NA,NA,2274,""
"42",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D6",77,"Sample",18,"103dpf",NA,NA,2697,""
"43",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D7",77,"Sample",49,"103dpf",NA,NA,2215,""
"44",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D8",77,"Sample",53,"103dpf",NA,NA,2328,""
"45",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D9",77,"Sample",54,"103dpf",NA,NA,2291,""
"46",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D10",77,"Sample",55,"103dpf",NA,NA,2425,""
"47",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D11",77,"Sample",56,"103dpf",NA,NA,2424,""
"48",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","D12",77,"Sample",58,"103dpf",NA,NA,2526,""
"49",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E1",77,"Sample",2,"103dpf",NA,NA,2657,""
"50",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E2",77,"Sample",5,"103dpf",NA,NA,2476,""
"51",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E3",77,"Sample",7,"103dpf",NA,NA,2365,""
"52",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E4",77,"Sample",15,"103dpf",NA,NA,2394,""
"53",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E5",77,"Sample",17,"103dpf",NA,NA,2245,""
"54",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E6",77,"Sample",18,"103dpf",NA,NA,2181,""
"55",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E7",77,"Sample",49,"103dpf",NA,NA,2266,""
"56",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E8",77,"Sample",53,"103dpf",NA,NA,2186,""
"57",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E9",77,"Sample",54,"103dpf",NA,NA,2275,""
"58",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E10",77,"Sample",55,"103dpf",NA,NA,2412,""
"59",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E11",77,"Sample",56,"103dpf",NA,NA,2309,""
"60",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","E12",77,"Sample",58,"103dpf",NA,NA,2557,""
"61",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F1",77,"Sample",2,"103dpf",NA,NA,2350,""
"62",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F2",77,"Sample",5,"103dpf",NA,NA,2364,""
"63",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F3",77,"Sample",7,"103dpf",NA,NA,2313,""
"64",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F4",77,"Sample",15,"103dpf",NA,NA,2428,""
"65",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F5",77,"Sample",17,"103dpf",NA,NA,2339,""
"66",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F6",77,"Sample",18,"103dpf",NA,NA,2258,""
"67",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F7",77,"Sample",49,"103dpf",NA,NA,2193,""
"68",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F9",77,"Sample",54,"103dpf",NA,NA,2346,""
"69",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F10",77,"Sample",55,"103dpf",NA,NA,2333,""
"70",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F11",77,"Sample",56,"103dpf",NA,NA,2318,""
"71",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","F12",77,"Sample",58,"103dpf",NA,NA,2323,""
"72",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G1",77,"blank",NA,"103dpf",NA,NA,2366,""
"73",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G2",77,"shell",NA,"103dpf",NA,NA,2297,""
"74",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G3",77,"blank",NA,"103dpf",NA,NA,2248,""
"75",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G4",77,"shell",NA,"103dpf",NA,NA,2287,""
"76",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G5",77,"blank",NA,"103dpf",NA,NA,2276,""
"77",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G6",77,"shell",NA,"103dpf",NA,NA,2299,""
"78",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G7",77,"blank",NA,"103dpf",NA,NA,2370,""
"79",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G8",77,"shell",NA,"103dpf",NA,NA,2514,""
"80",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G9",77,"blank",NA,"103dpf",NA,NA,2378,""
"81",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G10",77,"shell",NA,"103dpf",NA,NA,2531,""
"82",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G11",77,"blank",NA,"103dpf",NA,NA,2230,""
"83",20260628,"NIFA_Resazurin_26_T0_28062026_1000_g77",2026-06-28 10:00:00,"T0","26C","T0_26C_77g","G12",77,"shell",NA,"103dpf",NA,NA,2516,""
"84",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A1",77,"Sample",2,"103dpf",NA,NA,32209,""
"85",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A2",77,"Sample",5,"103dpf",NA,NA,18486,""
"86",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A3",77,"Sample",7,"103dpf",NA,NA,26826,""
"87",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A4",77,"Sample",15,"103dpf",NA,NA,4017,""
"88",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A5",77,"Sample",17,"103dpf",NA,NA,16000,""
"89",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A6",77,"Sample",18,"103dpf",NA,NA,18600,""
"90",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A7",77,"Sample",49,"103dpf",NA,NA,9447,""
"91",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A8",77,"Sample",53,"103dpf",NA,NA,5693,""
"92",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A9",77,"Sample",54,"103dpf",NA,NA,11339,""
"93",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A10",77,"Sample",55,"103dpf",NA,NA,5343,""
"94",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A11",77,"Sample",56,"103dpf",NA,NA,18067,""
"95",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","A12",77,"Sample",58,"103dpf",NA,NA,10335,""
"96",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B1",77,"Sample",2,"103dpf",NA,NA,29536,""
"97",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B2",77,"Sample",5,"103dpf",NA,NA,3910,""
"98",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B3",77,"Sample",7,"103dpf",NA,NA,11136,""
"99",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B4",77,"Sample",15,"103dpf",NA,NA,23468,""
"100",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B5",77,"Sample",17,"103dpf",NA,NA,27221,""
"101",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B6",77,"Sample",18,"103dpf",NA,NA,13113,""
"102",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B7",77,"Sample",49,"103dpf",NA,NA,12393,""
"103",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B8",77,"Sample",53,"103dpf",NA,NA,3174,""
"104",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B9",77,"Sample",54,"103dpf",NA,NA,6970,""
"105",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B10",77,"Sample",55,"103dpf",NA,NA,5727,""
"106",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B11",77,"Sample",56,"103dpf",NA,NA,3824,""
"107",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","B12",77,"Sample",58,"103dpf",NA,NA,4054,""
"108",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C1",77,"Sample",2,"103dpf",NA,NA,27199,""
"109",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C2",77,"Sample",5,"103dpf",NA,NA,26083,""
"110",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C3",77,"Sample",7,"103dpf",NA,NA,7152,""
"111",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C4",77,"Sample",15,"103dpf",NA,NA,15973,""
"112",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C5",77,"Sample",17,"103dpf",NA,NA,19513,""
"113",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C6",77,"Sample",18,"103dpf",NA,NA,25816,""
"114",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C7",77,"Sample",49,"103dpf",NA,NA,8790,""
"115",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C8",77,"Sample",53,"103dpf",NA,NA,23020,""
"116",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C9",77,"Sample",54,"103dpf",NA,NA,3664,""
"117",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C10",77,"Sample",55,"103dpf",NA,NA,16847,""
"118",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C11",77,"Sample",56,"103dpf",NA,NA,4993,""
"119",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","C12",77,"Sample",58,"103dpf",NA,NA,4638,""
"120",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D1",77,"Sample",2,"103dpf",NA,NA,29168,""
"121",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D2",77,"Sample",5,"103dpf",NA,NA,16618,""
"122",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D3",77,"Sample",7,"103dpf",NA,NA,27060,""
"123",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D4",77,"Sample",15,"103dpf",NA,NA,18857,""
"124",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D5",77,"Sample",17,"103dpf",NA,NA,14204,""
"125",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D6",77,"Sample",18,"103dpf",NA,NA,17012,""
"126",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D7",77,"Sample",49,"103dpf",NA,NA,12726,""
"127",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D8",77,"Sample",53,"103dpf",NA,NA,10753,""
"128",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D9",77,"Sample",54,"103dpf",NA,NA,12409,""
"129",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D10",77,"Sample",55,"103dpf",NA,NA,11464,""
"130",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D11",77,"Sample",56,"103dpf",NA,NA,14818,""
"131",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","D12",77,"Sample",58,"103dpf",NA,NA,14110,""
"132",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E1",77,"Sample",2,"103dpf",NA,NA,10463,""
"133",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E2",77,"Sample",5,"103dpf",NA,NA,17295,""
"134",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E3",77,"Sample",7,"103dpf",NA,NA,29384,""
"135",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E4",77,"Sample",15,"103dpf",NA,NA,28458,""
"136",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E5",77,"Sample",17,"103dpf",NA,NA,14283,""
"137",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E6",77,"Sample",18,"103dpf",NA,NA,15068,""
"138",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E7",77,"Sample",49,"103dpf",NA,NA,18778,""
"139",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E8",77,"Sample",53,"103dpf",NA,NA,13471,""
"140",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E9",77,"Sample",54,"103dpf",NA,NA,17425,""
"141",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E10",77,"Sample",55,"103dpf",NA,NA,4212,""
"142",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E11",77,"Sample",56,"103dpf",NA,NA,4855,""
"143",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","E12",77,"Sample",58,"103dpf",NA,NA,5531,""
"144",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","F1",77,"Sample",2,"103dpf",NA,NA,8654,""
"145",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","F2",77,"Sample",5,"103dpf",NA,NA,15934,""
"146",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","F3",77,"Sample",7,"103dpf",NA,NA,7962,""
"147",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","F4",77,"Sample",15,"103dpf",NA,NA,16480,""
"148",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","F5",77,"Sample",17,"103dpf",NA,NA,7707,""
"149",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","F6",77,"Sample",18,"103dpf",NA,NA,14367,""
"150",20260628,"NIFA_Resazurin_26_T1_28062026_1100_g77",2026-06-28 11:00:00,"T1","26C","T1_26C_77g","F7",77,"Sample",49,"103dpf",NA,NA,9536,""
