"","Plate_row","Plate_col","flourescence","filename","timepoint","plate","Well","time","Date","gain","PlateID"
"142","E","10","1343","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","E10",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"143","E","11","1440","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","E11",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"144","E","12","1464","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","E12",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"145","F","1","1727","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F1",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"146","F","2","1333","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F2",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"147","F","3","1441","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F3",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"148","F","4","1653","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F4",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"149","F","5","1320","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F5",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"150","F","6","1360","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F6",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"151","F","7","1310","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F7",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"152","F","8","1267","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F8",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"153","F","9","1389","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F9",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"154","F","10","1691","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F10",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"155","F","11","1321","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F11",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"156","F","12","1344","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","F12",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"157","G","1","1294","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G1",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"158","G","2","1239","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G2",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"159","G","3","1299","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G3",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"160","G","4","1260","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G4",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"161","G","5","1271","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G5",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"162","G","6","1264","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G6",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"163","G","7","1306","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G7",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"164","G","8","1354","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G8",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"165","G","9","1304","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G9",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"166","G","10","1658","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G10",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"167","G","11","1315","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G11",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"168","G","12","1425","NIFA_Resazurin_30_T0_02072026_1104_g70","T0","NIFA_Resazurin_30_T0_02072026_1104_g70","G12",2026-07-02 11:04:00,20260702,70,"T0_30C_70g"
"169","A","1","9604","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A1",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"170","A","2","8970","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A2",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"171","A","3","1609","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A3",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"172","A","4","2493","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A4",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"173","A","5","1107","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A5",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"174","A","6","11137","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A6",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"175","A","7","5512","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A7",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"176","A","8","8897","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A8",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"177","A","9","6050","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A9",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"178","A","10","6887","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A10",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"179","A","11","6141","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A11",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"180","A","12","2222","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","A12",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"181","B","1","2914","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B1",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"182","B","2","12656","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B2",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"183","B","3","7311","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B3",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"184","B","4","8485","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B4",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"185","B","5","14008","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B5",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"186","B","6","9857","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B6",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"187","B","7","6188","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B7",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"188","B","8","4337","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B8",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"189","B","9","11146","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B9",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"190","B","10","6901","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B10",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"191","B","11","7595","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B11",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"192","B","12","6433","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","B12",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"193","C","1","9214","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C1",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"194","C","2","3537","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C2",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"195","C","3","8584","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C3",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"196","C","4","1476","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C4",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"197","C","5","9966","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C5",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"198","C","6","6124","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C6",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"199","C","7","2612","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C7",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"200","C","8","3503","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C8",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"201","C","9","9619","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C9",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"202","C","10","3265","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C10",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"203","C","11","5932","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C11",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"204","C","12","5694","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","C12",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"205","D","1","15880","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D1",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"206","D","2","4485","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D2",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"207","D","3","2184","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D3",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"208","D","4","6453","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D4",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"209","D","5","1414","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D5",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"210","D","6","9360","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D6",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"211","D","7","3901","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D7",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"212","D","8","7678","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D8",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"213","D","9","5527","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D9",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"214","D","10","8227","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D10",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"215","D","11","2852","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D11",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"216","D","12","1098","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","D12",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"217","E","1","6766","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E1",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"218","E","2","7561","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E2",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"219","E","3","6624","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E3",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"220","E","4","5992","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E4",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"221","E","5","4460","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E5",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"222","E","6","7782","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E6",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"223","E","7","4851","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E7",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"224","E","8","927","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E8",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"225","E","9","4500","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E9",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"226","E","10","6707","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E10",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"227","E","11","3848","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E11",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"228","E","12","1622","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","E12",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"229","F","1","11949","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F1",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"230","F","2","6888","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F2",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"231","F","3","7393","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F3",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"232","F","4","6350","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F4",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"233","F","5","6940","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F5",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"234","F","6","6201","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F6",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"235","F","7","6489","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F7",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"236","F","8","4176","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F8",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"237","F","9","5689","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F9",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"238","F","10","10095","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F10",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"239","F","11","6142","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F11",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"240","F","12","1071","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","F12",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"241","G","1","735","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G1",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"242","G","2","878","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G2",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"243","G","3","679","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G3",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"244","G","4","978","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G4",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"245","G","5","684","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G5",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"246","G","6","718","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G6",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"247","G","7","666","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G7",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"248","G","8","864","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G8",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"249","G","9","653","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G9",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"250","G","10","1447","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G10",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"251","G","11","668","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G11",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"252","G","12","905","NIFA_Resazurin_30_T1_02072026_1202_g65","T1","NIFA_Resazurin_30_T1_02072026_1202_g65","G12",2026-07-02 12:02:00,20260702,65,"T1_30C_65g"
"253","A","1","16565","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A1",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"254","A","2","15030","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A2",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"255","A","3","2706","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A3",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"256","A","4","4248","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A4",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"257","A","5","1850","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A5",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"258","A","6","18911","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A6",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"259","A","7","9627","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A7",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"260","A","8","15246","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A8",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"261","A","9","10445","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A9",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"262","A","10","11958","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A10",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"263","A","11","10528","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A11",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"264","A","12","3880","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","A12",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"265","B","1","4891","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B1",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"266","B","2","21608","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B2",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"267","B","3","12480","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B3",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"268","B","4","14624","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B4",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"269","B","5","23583","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B5",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"270","B","6","16874","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B6",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"271","B","7","10600","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B7",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"272","B","8","7421","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B8",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"273","B","9","18845","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B9",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"274","B","10","11682","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B10",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"275","B","11","13134","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B11",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"276","B","12","10995","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","B12",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"277","C","1","15619","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C1",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"278","C","2","6014","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C2",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"279","C","3","14711","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C3",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"280","C","4","2530","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C4",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"281","C","5","17176","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C5",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"282","C","6","10577","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C6",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
"283","C","7","4443","NIFA_Resazurin_30_T1_02072026_1202_g70","T1","NIFA_Resazurin_30_T1_02072026_1202_g70","C7",2026-07-02 12:02:00,20260702,70,"T1_30C_70g"
