,"Time (minutes)",277,277,277,277,277,277,277,277,277,277,277,277,277,260,260,260,260,260,260,260,260,260,260,260,260,260,251,251,251,251,251,251,251,251,251,251,251,251,251,256,256,256,256,256,256,256,256,256,256,256,256,256,264,264,264,264,264,264,264,264,264,264,264,264,264,278,278,278,278,278,278,278,278,278,278,278,278,278,261,261,261,261,261,261,261,261,261,261,261,261,261,258,258,258,258,258,258,258,258,258,258,258,258,258,306,306,306,306,306,306,306,306,306,306,306,306,306
,64.348097,1.97629302,2.01662944,0.99219091,1.42128064,1.66918310,1.80623629,1.82971528,1.66726254,2.31280779,2.79928640,1.35595313,3.12896227,1.18893868,3.80189294,1.91108177,1.91903324,,,,,,,,,,,1.44825778,2.45160200,1.93477969,2.08175636,2.06538951,0.65715915,0.56505470,1.79636221,0.99927269,1.84572264,,,,3.62169405,2.68452078,1.60472986,1.88995377,1.82342284,1.91886112,1.91980117,2.08461940,2.88418564,,,,,2.15896907,2.82651643,1.88424904,1.86165414,1.43414998,2.22410691,1.08813639,1.41400326,3.19703171,1.77400599,,,,1.40281647,2.04416554,1.55327702,1.76335811,1.75343308,1.82469350,1.86940848,1.55887081,1.99008196,,,,,2.89694653,1.99054925,2.08585146,0.83090572,1.83836880,2.14895870,2.56592641,1.62014199,5.93048027,2.16214924,1.78605258,2.28387714,2.07305072,1.11085924,2.14343439,2.02302309,3.57258707,2.47087513,2.12974852,2.93087463,2.35835625,3.62983034,4.15312135,2.80889464,2.53265689,2.40076309,2.80950108,1.75815363,1.88479570,1.87173962,2.28319314,2.16262516,1.92267618,2.20307866,1.94769082,,2.20625748,2.00852310,
"Oligo 10uM",71.410315,2.08065520,1.93117623,1.54046584,1.53206566,2.00147535,2.10093725,1.96812360,1.79838937,2.37871914,2.98078164,1.55813811,3.16480192,1.54415994,2.69285157,2.09355047,1.69478815,,,,,,,,,,,1.55158039,2.74918314,1.79613886,1.98187254,2.02761616,0.88922636,1.02957242,1.92276682,0.88828338,1.71982830,,,,3.34931763,2.70672233,1.71991105,1.66465353,1.98851554,1.94478751,1.84983544,2.07119931,1.92666978,,,,,1.52700336,3.19045200,2.45903003,2.03305366,1.67802332,1.91188283,1.07149961,1.82731089,3.20478485,1.86647320,,,,1.69164919,2.25170412,1.88249598,1.38906748,2.06661060,2.01640969,2.09000615,1.68903090,1.57414369,,,,,3.26362447,2.68604413,2.31671460,1.03685974,2.01480570,2.14320877,2.39739083,1.42722713,2.99109931,2.47822104,1.86996210,2.07362249,2.21667731,1.20367170,2.37480649,3.48697314,3.60376717,2.26975691,2.60731642,2.48011006,2.50535486,3.38889273,4.27164708,3.26571881,2.38782138,2.85350980,2.68469292,1.92802966,2.07327858,2.45625661,2.43464932,2.14501427,2.10122011,2.21126139,2.25215915,,2.43915024,2.11160021,
,78.401784,1.96944258,1.64037800,1.55548933,1.49584484,1.92388722,2.05958348,1.89979187,1.72764865,1.98402129,2.28317629,1.89263848,2.21940803,1.71617325,1.90341181,2.02113461,2.01339706,,,,,,,,,,,1.30603177,2.16264615,1.81217386,1.96638021,1.90783943,0.64289896,1.22847659,1.86032545,0.84266456,1.55800647,,,,2.82880856,2.42964136,1.45009977,1.73946853,1.87964621,1.78259865,1.71204839,1.98922360,2.23482771,,,,,1.39185370,2.21305397,1.57459499,1.93212629,1.56682123,2.14988350,1.01356124,1.73430508,2.53293479,1.93378030,,,,1.24898804,2.00558512,1.61982818,1.57775375,1.76558810,2.11880587,1.99847706,1.60733725,2.04789253,,,,,2.84725595,1.83303245,1.94170020,0.80923575,2.11511004,2.30621151,2.33841380,1.37841328,2.96149451,2.36119226,1.86659742,1.86557091,2.13423724,1.19707787,2.19416028,2.17748809,3.56702311,1.96571624,2.16059381,2.55587311,2.19622603,3.20923886,3.43281764,2.70530121,1.78763237,2.23747563,2.33192075,1.88319855,1.80093585,1.99731867,2.40035662,2.18649237,1.91468143,2.01598321,2.02301141,,2.27899335,1.97530404,
,85.385478,1.76627080,1.60365207,1.55667828,1.49970490,1.89342207,2.01294542,1.87628206,1.66665332,1.88898342,2.06666542,1.70825655,2.03517111,1.70474608,1.89067543,2.11947223,1.90474559,,,,,,,,,,,1.21389243,1.95298937,1.65251577,1.81883448,1.86640481,0.54236297,1.11425659,1.82818656,0.75563859,1.56579346,,,,2.48900521,2.33873340,1.39541723,1.58852862,1.82535955,1.82965850,1.67972403,1.94261518,1.61400764,,,,,1.44910175,2.11334455,1.50609275,1.72022153,1.47413818,2.10546814,0.92173853,1.79346791,2.29516718,1.83599472,,,,1.32206325,2.00550877,1.79458528,1.47994297,1.90284862,1.89924593,1.94414220,1.57902473,2.07355158,,,,,2.32268857,1.55744294,1.75193481,0.83141829,1.86015382,1.98335330,1.92367664,1.31590315,2.97481236,2.26944193,1.77351624,1.68733712,2.09334256,1.15246449,2.12191602,2.54646468,2.63255051,1.79340807,2.15077733,2.41563398,1.96515010,2.74834256,3.17462134,2.47699408,1.61829231,2.05470080,2.18398640,1.70954719,1.68865755,1.82596477,1.72726411,1.87158087,1.79968356,1.93388859,1.94247923,,2.20393808,1.92698220,
,92.371752,1.71411471,1.41458038,1.42654125,1.41643198,1.81299368,1.79550875,1.70248035,1.56391142,1.73858352,1.73301710,1.58328146,1.89306196,1.66575625,1.71982812,1.98075442,1.72536165,,,,,,,,,,,1.13181526,1.76378574,1.44620170,1.52880835,1.81370034,0.44512580,1.38932903,1.73617851,0.72614487,1.62720915,,,,3.05372828,2.13906001,1.26701893,1.42852337,1.69814716,1.73116449,1.63358524,1.85043350,2.00071959,,,,,1.43659139,1.82244831,1.41117836,1.61458595,1.37470447,1.92013368,0.88531542,1.52311304,2.19504708,1.71429164,,,,1.44912095,1.75845713,1.69624632,1.43441537,1.77218721,1.77152550,1.81687397,1.48325542,1.99857757,,,,,2.02362216,1.65583258,1.77959258,0.76124517,1.73020152,1.92831467,1.70320098,1.35781345,3.10536604,2.10833034,1.67135499,1.63409230,2.08770470,1.10942685,1.95308951,2.40816411,2.82637435,1.49717596,1.92679844,2.19102609,1.80568924,2.49813837,2.86648307,2.18240717,1.42682969,2.03861546,1.98701529,1.77755185,1.52751980,1.93164111,1.68489245,1.76742433,1.70067060,1.80941364,1.77827941,,1.85312933,1.79194438,
,99.355814,1.36282841,1.08205595,1.23309979,1.23981875,1.46352905,1.42683012,1.26684754,1.32912902,1.40849258,1.09432835,1.31924089,1.59561152,1.53687182,1.31243124,1.68240227,1.30782902,,,,,,,,,,,1.09550878,1.46187804,1.34744645,1.30328213,1.56477149,0.27338187,1.44086786,1.50227711,0.61102158,1.46804603,,,,1.60199574,1.68473285,1.07199960,1.22534134,1.42620085,1.48764115,1.33950989,1.61049510,1.50247691,,,,,1.21780120,1.73682786,1.41608706,1.55417409,1.28132024,1.56118520,0.82153022,1.66677060,1.80767984,1.66918499,,,,1.28425557,1.22702018,1.54801567,1.13420211,1.36914021,1.53324599,1.50161829,1.21845227,1.62399005,,,,,1.55633032,1.19502721,1.23765628,0.62171359,1.41978642,1.57912404,1.42161407,1.16712240,2.54272048,1.74112900,1.48040482,1.32955973,1.67754121,0.99145202,1.61007988,1.79811984,2.21082052,1.08295276,1.53084773,1.75528301,1.47908428,2.00996060,2.31544380,1.63646312,1.33869648,1.93503500,1.59140468,1.50515869,1.27542054,1.40937546,1.45880892,1.41860730,1.44186832,1.54839512,1.39426413,,1.50300400,1.51519604,
,106.333214,1.51832195,1.32042630,1.40966527,1.57112817,1.60194736,1.59669009,1.50311281,1.45828241,1.72678194,1.57850851,1.52440919,1.70928123,1.61088275,1.48543773,2.19964379,1.60299428,,,,,,,,,,,1.14558639,1.77708787,1.35826595,1.58660981,1.28444846,0.45684943,1.77901796,1.62340373,0.67851491,1.90021268,,,,1.54686059,1.83026892,1.18432921,1.17515967,1.57273908,1.60922586,1.49204651,1.74547597,1.37911369,,,,,1.29769703,2.07715559,1.31974615,1.64631650,1.25114215,1.71234489,0.99266371,1.83710564,2.06152131,1.77426903,,,,1.33738421,1.52593654,1.65043586,1.20734605,1.62477669,1.66748467,1.63761594,1.33919907,1.70067978,,,,,1.92981846,1.79283341,1.29553544,0.67142455,1.67141737,1.72515956,1.47348437,1.39871640,2.91305386,1.88839312,1.58575047,1.51876348,1.79586107,1.04728223,1.61198084,1.68420339,2.48865725,1.37205656,1.48330264,1.99861989,1.60209153,2.16992435,2.59320305,1.89712527,1.43126433,2.06166830,1.80993162,1.70930486,1.37996642,1.67966026,1.68959992,1.91002746,1.56305385,1.70996339,1.54051276,,1.89152441,1.70312411,
,113.322469,1.62125870,1.33731370,1.34201508,1.33344895,1.58680516,1.57033957,1.45660636,1.49232317,1.62103258,1.72405385,1.37090370,1.66755569,1.58932192,1.48073278,1.65877868,1.39028501,,,,,,,,,,,1.15330881,1.69785749,1.41753486,1.54820424,1.34443996,0.33053290,1.79037098,1.58935148,0.68771324,1.83675734,,,,2.02272782,1.76676944,1.16142339,1.58428012,1.55330169,1.58456608,1.44554435,1.70972001,1.09137628,,,,,1.34322906,1.66576940,1.29167108,1.63932583,1.21689403,1.69480773,0.94617211,1.78431492,1.98497517,1.76909895,,,,1.43054304,1.45644663,1.61715551,1.30445090,1.57639831,1.66333641,1.60728959,1.31325553,1.64079050,,,,,1.84519997,1.29254711,1.37394367,0.71335936,1.59119570,1.65552780,1.52926672,1.40238181,2.37592649,1.83210065,1.48529257,1.42421874,1.74853018,1.07689142,1.51661395,2.18183311,2.41761217,1.41687134,1.37914367,2.01212830,1.63664118,2.08667410,2.64647237,2.03528864,1.45617239,2.04354469,1.71373589,1.55579821,1.37678220,1.65792561,1.52048793,1.52747174,1.51469217,1.67178622,1.51444655,,1.83060571,1.73713810,
,120.312460,1.60389911,1.29677775,1.35326221,1.39426499,1.58424419,1.58177913,1.49897986,1.49245482,1.63598072,1.76822593,1.42257045,1.61456651,1.53623266,1.65348264,1.56618152,1.40080154,,,,,,,,,,,1.15875538,1.67240913,1.17863773,1.49337101,1.22878121,0.39535439,1.27254780,1.55672998,0.64793915,1.39806799,,,,1.60194633,1.69303919,1.13325676,1.27153437,1.54636846,1.52281931,1.53063724,1.68472842,0.99828428,,,,,1.25193893,1.53230101,1.38838399,1.59655878,1.18488217,1.62691760,0.96705396,1.76332573,1.98910803,1.76495717,,,,1.40815302,1.38002528,1.56790959,1.25232926,1.55411262,1.62624681,1.57158257,1.27130291,1.53072875,,,,,2.10345669,1.42341810,1.32987232,0.63729558,1.52514385,1.57181423,1.39477390,1.39888712,1.82506214,1.77036769,1.51749162,1.39718856,1.80900719,1.04825395,1.89253639,1.65552216,2.54293142,1.41109206,1.48267425,2.03690358,1.59897103,2.09634946,2.71159730,1.96444213,1.44930296,1.96124317,1.73310615,1.66824520,1.35707111,1.66915493,1.48689893,1.73822904,1.50080322,1.67821104,1.43597779,,1.81592538,1.71320609,
,127.308740,1.55271970,1.23284464,1.34437204,1.34888270,1.63833701,1.67481054,1.53726181,1.51994214,1.61224686,1.78217938,1.37219060,1.55961582,1.51238554,1.66042986,1.55099898,1.26943053,,,,,,,,,,,1.03894989,1.63501268,1.12439488,1.46941387,1.11351236,0.36977298,1.64324133,1.54569145,0.64285727,1.19667575,,,,1.42130125,1.66026783,1.12162712,1.24084151,1.52268689,1.52851890,1.40515771,1.63540521,0.99156671,,,,,1.24523195,1.87264182,1.41124616,1.42893285,1.18208640,1.65459541,0.96663822,1.82889677,1.91997726,1.77160877,,,,1.37680485,1.37385973,1.54111574,1.22797386,1.52752648,1.53770324,1.54042745,1.29308779,1.41306241,,,,,2.81727769,1.44778489,1.36574594,0.60811674,1.45225063,1.54723219,1.46914219,1.38005632,2.35702902,1.71400204,1.49815553,1.39125950,1.85055605,1.05848363,1.67836489,1.74679555,2.43964941,1.46801050,1.34099038,2.01647403,1.60796050,2.05621180,2.71579544,1.64724984,1.30143464,1.91350100,2.04081275,1.63358587,1.35783404,1.67448608,1.58296108,1.73313002,1.48157040,1.71293301,1.43679095,,1.78752738,1.72816011,
